k_index,distance_Ainv,wannier_band,energy_eV
2365,1.6479375,71,1.7236159
2366,1.6486345,71,1.725186
2367,1.6493315,71,1.7267559
2368,1.6500286,71,1.7283256
2369,1.6507256,71,1.7298951
2370,1.6514226,71,1.7314643
2371,1.6521196,71,1.7330334
2372,1.6528166,71,1.7346023
2373,1.6535136,71,1.736171
2374,1.6542106,71,1.7377395
2375,1.6549076,71,1.7393079
2376,1.6556046,71,1.7408761
2377,1.6563016,71,1.7424442
2378,1.6569986,71,1.7440121
2379,1.6576956,71,1.74558
2380,1.6583926,71,1.7471477
2381,1.6590896,71,1.7487154
2382,1.6597866,71,1.7502829
2383,1.6604836,71,1.7518504
2384,1.6611806,71,1.7534178
2385,1.6618776,71,1.7549852
2386,1.6625747,71,1.7565525
2387,1.6632717,71,1.7581198
2388,1.6639687,71,1.7596871
2389,1.6646657,71,1.7612544
2390,1.6653627,71,1.7628217
2391,1.6660597,71,1.7643889
2392,1.6667567,71,1.7659563
2393,1.6674537,71,1.7675236
2394,1.6681507,71,1.769091
2395,1.6688477,71,1.7706584
2396,1.6695447,71,1.7722259
2397,1.6702417,71,1.7737935
2398,1.6709387,71,1.7753612
2399,1.6716357,71,1.7769289
2400,1.6723327,71,1.7784968
2401,1.6730297,71,1.7800648
2402,1.6737267,71,1.7816329
2403,1.6744237,71,1.7832011
2404,1.6751207,71,1.7847695
2405,1.6758178,71,1.786338
2406,1.6765148,71,1.7879067
2407,1.6772118,71,1.7894755
2408,1.6779088,71,1.7910445
2409,1.6786058,71,1.7926138
2410,1.6793028,71,1.7941832
2411,1.6799998,71,1.7957528
2412,1.6806968,71,1.7973226
2413,1.6813938,71,1.7988926
2414,1.6820908,71,1.8004629
2415,1.6827878,71,1.8020333
2416,1.6834848,71,1.8036041
2417,1.6841818,71,1.805175
2418,1.6848788,71,1.8067462
2419,1.6855758,71,1.8083177
2420,1.6862728,71,1.8098894
2421,1.6869698,71,1.8114614
2422,1.6876668,71,1.8130337
2423,1.6883638,71,1.8146062
2424,1.6890609,71,1.816179
2425,1.6897579,71,1.8177521
2426,1.6904549,71,1.8193255
2427,1.6911519,71,1.8208992
2428,1.6918489,71,1.8224731
2429,1.6925459,71,1.8240474
2430,1.6932429,71,1.8256219
2431,1.6939399,71,1.8271968
2432,1.6946369,71,1.828772
2433,1.6953339,71,1.8303474
2434,1.6960309,71,1.8319232
2435,1.6967279,71,1.8334993
2436,1.6974249,71,1.8350757
2437,1.6981219,71,1.8366524
2438,1.6988189,71,1.8382294
2439,1.6995159,71,1.8398067
2440,1.7002129,71,1.8413843
2441,1.7009099,71,1.8429623
2442,1.701607,71,1.8445405
2443,1.702304,71,1.846119
2444,1.703001,71,1.8476979
2445,1.703698,71,1.849277
2446,1.704395,71,1.8508564
2447,1.705092,71,1.8524361
2448,1.705789,71,1.8540161
2449,1.706486,71,1.8555964
2450,1.707183,71,1.857177
2451,1.70788,71,1.8587579
2452,1.708577,71,1.860339
2453,1.709274,71,1.8619204
2454,1.709971,71,1.863502
2455,1.710668,71,1.865084
2456,1.711365,71,1.8666661
2457,1.712062,71,1.8682485
2458,1.712759,71,1.8698312
2459,1.713456,71,1.871414
2460,1.714153,71,1.8729971
2461,1.7148501,71,1.8745804
2462,1.7155471,71,1.876164
2463,1.7162441,71,1.8777477
2464,1.7169411,71,1.8793316
2465,1.7176381,71,1.8809157
2466,1.7183351,71,1.8824999
2467,1.7190321,71,1.8840843
2468,1.7197291,71,1.8856689
2469,1.7204261,71,1.8872536
2470,1.7211231,71,1.8888385
2471,1.7218201,71,1.8904234
2472,1.7225171,71,1.8920085
2473,1.7232141,71,1.8935937
2474,1.7239111,71,1.8951789
2475,1.7246081,71,1.8967643
2476,1.7253051,71,1.8983497
2477,1.7260021,71,1.8999351
2478,1.7266991,71,1.9015206
2479,1.7273961,71,1.9031061
2480,1.7280932,71,1.9046916
2481,1.7287902,71,1.9062771
2482,1.7294872,71,1.9078626
2483,1.7301842,71,1.9094481
2484,1.7308812,71,1.9110335
2485,1.7315782,71,1.9126188
2486,1.7322752,71,1.9142041
2487,1.7329722,71,1.9157892
2488,1.7336692,71,1.9173743
2489,1.7343662,71,1.9189592
2490,1.7350632,71,1.920544
2491,1.7357602,71,1.9221286
2492,1.7364572,71,1.9237131
2493,1.7371542,71,1.9252973
2494,1.7378512,71,1.9268813
2495,1.7385482,71,1.9284651
2496,1.7392452,71,1.9300487
2497,1.7399422,71,1.931632
2498,1.7406392,71,1.933215
2499,1.7413363,71,1.9347976
2500,1.7420333,71,1.93638
2501,1.7427303,71,1.937962
2502,1.7434273,71,1.9395436
2503,1.7441243,71,1.9411249
2504,1.7448213,71,1.9427057
2505,1.7455183,71,1.9442861
2506,1.7462153,71,1.945866
2507,1.7469123,71,1.9474455
2508,1.7476093,71,1.9490245
2509,1.7483063,71,1.9506029
2510,1.7490033,71,1.9521808
2511,1.7497003,71,1.9537582
2512,1.7503973,71,1.9553349
2513,1.7510943,71,1.956911
2514,1.7517913,71,1.9584865
2515,1.7524883,71,1.9600613
2516,1.7531853,71,1.9616354
2517,1.7538824,71,1.9632088
2518,1.7545794,71,1.9647815
2519,1.7552764,71,1.9663534
2520,1.7559734,71,1.9679244
2521,1.7566704,71,1.9694947
2522,1.7573674,71,1.9710641
2523,1.7580644,71,1.9726326
2524,1.7587614,71,1.9742002
2525,1.7594584,71,1.9757669
2526,1.7601554,71,1.9773326
2527,1.7608524,71,1.9788972
2528,1.7615494,71,1.9804609
2529,1.7622464,71,1.9820235
2530,1.7629434,71,1.983585
2531,1.7636404,71,1.9851453
2532,1.7643374,71,1.9867045
2533,1.7650344,71,1.9882625
2534,1.7657314,71,1.9898193
2535,1.7664284,71,1.9913748
2536,1.7671255,71,1.992929
2537,1.7678225,71,1.9944818
2538,1.7685195,71,1.9960333
2539,1.7692165,71,1.9975834
2540,1.7699135,71,1.999132
2541,1.7706105,71,2.0006792
2542,1.7713075,71,2.0022248
2543,1.7720045,71,2.0037688
2544,1.7727015,71,2.0053112
2545,1.7733985,71,2.006852
2546,1.7740955,71,2.0083911
2547,1.7747925,71,2.0099284
2548,1.7754895,71,2.0114639
2549,1.7761865,71,2.0129977
2550,1.7768835,71,2.0145295
2551,1.7775805,71,2.0160594
2552,1.7782775,71,2.0175873
2553,1.7789745,71,2.0191132
2554,1.7796715,71,2.0206371
2555,1.7803686,71,2.0221588
2556,1.7810656,71,2.0236783
2557,1.7817626,71,2.0251956
2558,1.7824596,71,2.0267106
2559,1.7831566,71,2.0282233
2560,1.7838536,71,2.0297335
2561,1.7845506,71,2.0312413
2562,1.7852476,71,2.0327465
2563,1.7859446,71,2.0342492
2564,1.7866416,71,2.0357492
2565,1.7873386,71,2.0372465
2566,1.7880356,71,2.0387409
2567,1.7887326,71,2.0402326
2568,1.7894296,71,2.0417213
2569,1.7901266,71,2.0432069
2570,1.7908236,71,2.0446895
2571,1.7915206,71,2.046169
2572,1.7922176,71,2.0476452
2573,1.7929146,71,2.0491181
2574,1.7936117,71,2.0505876
2575,1.7943087,71,2.0520535
2576,1.7950057,71,2.053516
2577,1.7957027,71,2.0549747
2578,1.7963997,71,2.0564296
2579,1.7970967,71,2.0578807
2580,1.7977937,71,2.0593279
2581,1.7984907,71,2.0607709
2582,1.7991877,71,2.0622098
2583,1.7998847,71,2.0636444
2584,1.8005817,71,2.0650746
2585,1.8012787,71,2.0665002
2586,1.8019757,71,2.0679213
2587,1.8026727,71,2.0693375
2588,1.8033697,71,2.0707489
2589,1.8040667,71,2.0721553
2590,1.8047637,71,2.0735565
2591,1.8054607,71,2.0749523
2592,1.8061578,71,2.0763428
2593,1.8068548,71,2.0777276
2594,1.8075518,71,2.0791067
2595,1.8082488,71,2.0804799
2596,1.8089458,71,2.081847
2597,1.8096428,71,2.0832079
2598,1.8103398,71,2.0845623
2599,1.8110368,71,2.0859102
2600,1.8117338,71,2.0872512
2601,1.8124308,71,2.0885853
2602,1.8131278,71,2.0899122
2603,1.8138248,71,2.0912317
2604,1.8145218,71,2.0925436
2605,1.8152188,71,2.0938477
2606,1.8159158,71,2.0951437
2607,1.8166128,71,2.0964315
2608,1.8173098,71,2.0977108
2609,1.8180068,71,2.0989814
2610,1.8187038,71,2.100243
2611,1.8194009,71,2.1014953
2612,1.8200979,71,2.1027382
2613,1.8207949,71,2.1039712
2614,1.8214919,71,2.1051943
2615,1.8221889,71,2.106407
2616,1.8228859,71,2.1076091
2617,1.8235829,71,2.1088003
2618,1.8242799,71,2.1099803
2619,1.8249769,71,2.1111489
2620,1.8256739,71,2.1123057
2621,1.8263709,71,2.1134504
2622,1.8270679,71,2.1145827
2623,1.8277649,71,2.1157022
2624,1.8284619,71,2.1168088
2625,1.8291589,71,2.1179021
2626,1.8298559,71,2.1189817
2627,1.8305529,71,2.1200473
2628,1.8312499,71,2.1210987
2629,1.8319469,71,2.1221356
2630,1.832644,71,2.1231576
2631,1.833341,71,2.1241644
2632,1.834038,71,2.1251558
2633,1.834735,71,2.1261315
2634,1.835432,71,2.1270913
2635,1.836129,71,2.1280348
2636,1.836826,71,2.1289618
2637,1.837523,71,2.1298722
2638,1.83822,71,2.1307657
2639,1.838917,71,2.131642
2640,1.839614,71,2.1325011
2641,1.840311,71,2.1333429
2642,1.841008,71,2.134167
2643,1.841705,71,2.1349736
2644,1.842402,71,2.1357624
2645,1.843099,71,2.1365335
2646,1.843796,71,2.1372868
2647,1.844493,71,2.1380224
2648,1.8451901,71,2.1387402
2649,1.8458871,71,2.1394405
2650,1.8465841,71,2.1401232
2651,1.8472811,71,2.1407885
2652,1.8479781,71,2.1414367
2653,1.8486751,71,2.1420681
2654,1.8493721,71,2.1426828
2655,1.8500691,71,2.1432812
2656,1.8507661,71,2.1438638
2657,1.8514631,71,2.1444311
2658,1.8521601,71,2.1449836
2659,1.8528571,71,2.1455221
2660,1.8535541,71,2.1460472
2661,1.8542511,71,2.14656
2662,1.8549481,71,2.1470615
2663,1.8556451,71,2.1475531
2664,1.8563421,71,2.1480363
2665,1.8570391,71,2.1485131
2666,1.8577361,71,2.1489856
2667,1.8584332,71,2.1494565
2668,1.8591302,71,2.1499288
2669,1.8598272,71,2.1504059
2670,1.8605242,71,2.1508911
2671,1.8612212,71,2.1513878
2672,1.8619182,71,2.1518986
2673,1.8626152,71,2.152425
2674,1.8633122,71,2.1529672
2675,1.8640092,71,2.1535239
2676,1.8647062,71,2.1540929
2677,1.8654032,71,2.1546712
2678,1.8661002,71,2.1552558
2679,1.8667972,71,2.1558438
2680,1.8674942,71,2.1564326
2681,1.8681912,71,2.1570201
2682,1.8688882,71,2.1576045
2683,1.8695852,71,2.1581844
2684,1.8702822,71,2.1587588
2685,1.8709792,71,2.1593269
2686,1.8716763,71,2.159888
2687,1.8723733,71,2.1604417
2688,1.8730703,71,2.1609878
2689,1.8737673,71,2.1615261
2690,1.8744643,71,2.1620564
2691,1.8751613,71,2.1625788
2692,1.8758583,71,2.1630933
2693,1.8765553,71,2.1636001
2694,1.8772523,71,2.1640992
2695,1.8779493,71,2.1645909
2696,1.8786463,71,2.1650754
2697,1.8793433,71,2.1655529
2698,1.8800403,71,2.1660237
2699,1.8807373,71,2.166488
2700,1.8814343,71,2.1669462
2701,1.8821313,71,2.1673986
2702,1.8828283,71,2.1678454
2703,1.8835253,71,2.1682871
2704,1.8842223,71,2.168724
2705,1.8849194,71,2.1691564
2706,1.8856164,71,2.1695847
2707,1.8863134,71,2.1700092
2708,1.8870104,71,2.1704304
2709,1.8877074,71,2.1708485
2710,1.8884044,71,2.1712639
2711,1.8891014,71,2.1716771
2712,1.8897984,71,2.1720884
2713,1.8904954,71,2.1724982
2714,1.8911924,71,2.1729068
2715,1.8918894,71,2.1733147
2716,1.8925864,71,2.1737222
2717,1.8932834,71,2.1741297
2718,1.8939804,71,2.1745376
2719,1.8946774,71,2.1749463
2720,1.8953744,71,2.1753562
2721,1.8960714,71,2.1757675
2722,1.8967684,71,2.1761808
2723,1.8974655,71,2.1765964
2724,1.8981625,71,2.1770147
2725,1.8988595,71,2.177436
2726,1.8995565,71,2.1778607
2727,1.9002535,71,2.1782893
2728,1.9009505,71,2.178722
2729,1.9016475,71,2.1791593
2730,1.9023445,71,2.1796014
2731,1.9030415,71,2.1800489
2732,1.9037385,71,2.180502
2733,1.9044355,71,2.1809611
2734,1.9051325,71,2.1814266
2735,1.9058295,71,2.1818989
2736,1.9065265,71,2.1823782
2737,1.9072235,71,2.1828649
2738,1.9079205,71,2.1833595
2739,1.9086175,71,2.1838621
2740,1.9093145,71,2.1843732
2741,1.9100115,71,2.1848931
2742,1.9107086,71,2.1854222
2743,1.9114056,71,2.1859607
2744,1.9121026,71,2.1865089
2745,1.9127996,71,2.1870673
2746,1.9134966,71,2.187636
2747,1.9141936,71,2.1882155
2748,1.9148906,71,2.1888059
2749,1.9155876,71,2.1894076
2750,1.9162846,71,2.1900209
2751,1.9169816,71,2.1906459
2752,1.9176786,71,2.191283
2753,1.9183756,71,2.1919325
2754,1.9190726,71,2.1925945
2755,1.9197696,71,2.1932693
2756,1.9204666,71,2.1939571
2757,1.9211636,71,2.1946581
2758,1.9218606,71,2.1953725
2759,1.9225576,71,2.1961004
2760,1.9232546,71,2.1968422
2761,1.9239517,71,2.1975978
2762,1.9246487,71,2.1983674
2763,1.9253457,71,2.1991512
2764,1.9260427,71,2.1999493
2765,1.9267397,71,2.2007617
2766,1.9274367,71,2.2015886
2767,1.9281337,71,2.20243
2768,1.9288307,71,2.2032859
2769,1.9295277,71,2.2041564
2770,1.9302247,71,2.2050415
2771,1.9309217,71,2.2059412
2772,1.9316187,71,2.2068555
2773,1.9323157,71,2.2077843
2774,1.9330127,71,2.2087276
2775,1.9337097,71,2.2096854
2776,1.9344067,71,2.2106575
2777,1.9351037,71,2.2116439
2778,1.9358007,71,2.2126445
2779,1.9364977,71,2.2136591
2780,1.9371948,71,2.2146875
2781,1.9378918,71,2.2157298
2782,1.9385888,71,2.2167856
2783,1.9392858,71,2.2178548
2784,1.9399828,71,2.2189372
2785,1.9406798,71,2.2200327
2786,1.9413768,71,2.221141
2787,1.9420738,71,2.2222619
2788,1.9427708,71,2.2233951
2789,1.9434678,71,2.2245405
2790,1.9441648,71,2.2256977
2791,1.9448618,71,2.2268666
2792,1.9455588,71,2.2280469
2793,1.9462558,71,2.2292383
2794,1.9469528,71,2.2304405
2795,1.9476498,71,2.2316532
2796,1.9483468,71,2.2328763
2797,1.9490438,71,2.2341093
2798,1.9497409,71,2.235352
2799,1.9504379,71,2.2366042
2800,1.9511349,71,2.2378655
2801,1.9518319,71,2.2391356
2802,1.9525289,71,2.2404142
2803,1.9532259,71,2.2417011
2804,1.9539229,71,2.2429959
2805,1.9546199,71,2.2442984
2806,1.9553169,71,2.2456082
2807,1.9560139,71,2.246925
2808,1.9567109,71,2.2482486
2809,1.9574079,71,2.2495787
2810,1.9581049,71,2.2509149
2811,1.9588019,71,2.2522571
2812,1.9594989,71,2.2536048
2813,1.9601959,71,2.2549578
2814,1.9608929,71,2.2563158
2815,1.9615899,71,2.2576786
2816,1.9622869,71,2.2590458
2817,1.962984,71,2.2604172
2818,1.963681,71,2.2617925
2819,1.964378,71,2.2631715
2820,1.965075,71,2.2645537
2821,1.965772,71,2.2659391
2822,1.966469,71,2.2673273
2823,1.967166,71,2.2687181
2824,1.967863,71,2.2701111
2825,1.96856,71,2.2715062
2826,1.969257,71,2.272903
2827,1.969954,71,2.2743013
2828,1.970651,71,2.2757009
2829,1.971348,71,2.2771015
2830,1.972045,71,2.2785028
2831,1.972742,71,2.2799046
2832,1.973439,71,2.2813066
2833,1.974136,71,2.2827086
2834,1.974833,71,2.2841103
2835,1.97553,71,2.2855115
2836,1.9762271,71,2.2869119
2837,1.9769241,71,2.2883112
2838,1.9776211,71,2.2897092
2839,1.9783181,71,2.2911056
2840,1.9790151,71,2.2925002
2841,1.9797121,71,2.2938927
2842,1.9804091,71,2.2952828
2843,1.9811061,71,2.2966702
2844,1.9818031,71,2.2980547
2845,1.9825001,71,2.299436
2846,1.9831971,71,2.3008138
2847,1.9838941,71,2.3021877
2848,1.9845911,71,2.3035576
2849,1.9852881,71,2.3049231
2850,1.9859851,71,2.3062838
2851,1.9866821,71,2.3076394
2852,1.9873791,71,2.3089897
2853,1.9880761,71,2.3103342
2854,1.9887732,71,2.3116726
2855,1.9894702,71,2.3130046
2856,1.9901672,71,2.3143296
2857,1.9908642,71,2.3156475
2858,1.9915612,71,2.3169576
2859,1.9922582,71,2.3182596
2860,1.9929552,71,2.3195531
2861,1.9936522,71,2.3208374
2862,1.9943492,71,2.3221123
2863,1.9950462,71,2.323377
2864,1.9957432,71,2.3246311
2865,1.9964402,71,2.3258739
2866,1.9971372,71,2.3271049
2867,1.9978342,71,2.3283234
2868,1.9985312,71,2.3295285
2869,1.9992282,71,2.3307197
2870,1.9999252,71,2.331896
2871,2.0006222,71,2.3330566
2872,2.0013192,71,2.3342006
2873,2.0020163,71,2.3353269
2874,2.0027133,71,2.3364344
2875,2.0034103,71,2.3375221
2876,2.0041073,71,2.3385886
2877,2.0048043,71,2.3396327
2878,2.0055013,71,2.3406531
2879,2.0061983,71,2.3416481
2880,2.0068953,71,2.3426166
2881,2.0075923,71,2.3435569
2882,2.0082893,71,2.3444678
2883,2.0089863,71,2.3453478
2884,2.0096833,71,2.346196
2885,2.0103803,71,2.3470115
2886,2.0110773,71,2.3477936
2887,2.0117743,71,2.3485424
2888,2.0124713,71,2.349258
2889,2.0131683,71,2.3499412
2890,2.0138653,71,2.3505933
2891,2.0145623,71,2.3512159
2892,2.0152594,71,2.3518109
2893,2.0159564,71,2.3523807
2894,2.0166534,71,2.3529278
2895,2.0173504,71,2.3534548
2896,2.0180474,71,2.3539643
2897,2.0187444,71,2.3544589
2898,2.0194414,71,2.3549411
2899,2.0201384,71,2.3554134
2900,2.0208354,71,2.355878
2901,2.0215324,71,2.3563369
2902,2.0222294,71,2.3567923
2903,2.0229264,71,2.3572458
2904,2.0236234,71,2.3576992
2905,2.0243204,71,2.3581539
2906,2.0250174,71,2.3586114
2907,2.0257144,71,2.3590731
2908,2.0264114,71,2.3595401
2909,2.0271084,71,2.3600135
2910,2.0278054,71,2.3604945
2911,2.0285025,71,2.3609839
2912,2.0291995,71,2.3614827
2913,2.0298965,71,2.3619916
2914,2.0305935,71,2.3625116
2915,2.0312905,71,2.3630432
2916,2.0319875,71,2.3635872
2917,2.0326845,71,2.3641442
2918,2.0333815,71,2.3647147
2919,2.0340785,71,2.3652992
2920,2.0347755,71,2.3658982
2921,2.0354725,71,2.366512
2922,2.0361695,71,2.367141
2923,2.0368665,71,2.3677854
2924,2.0375635,71,2.3684454
2925,2.0382605,71,2.3691211
2926,2.0389575,71,2.3698126
2927,2.0396545,71,2.37052
2928,2.0403515,71,2.3712431
2929,2.0410486,71,2.3719818
2930,2.0417456,71,2.372736
2931,2.0424426,71,2.3735054
2932,2.0431396,71,2.3742897
2933,2.0438366,71,2.3750887
2934,2.0445336,71,2.3759019
2935,2.0452306,71,2.376729
2936,2.0459276,71,2.3775695
2937,2.0466246,71,2.378423
2938,2.0473216,71,2.379289
2939,2.0480186,71,2.3801671
2940,2.0487156,71,2.3810567
2941,2.0494126,71,2.3819574
2942,2.0501096,71,2.3828686
2943,2.0508066,71,2.38379
2944,2.0515036,71,2.384721
2945,2.0522006,71,2.3856612
2946,2.0528976,71,2.3866102
2947,2.0535946,71,2.3875675
2948,2.0542917,71,2.3885328
2949,2.0549887,71,2.3895056
2950,2.0556857,71,2.3904857
2951,2.0563827,71,2.3914726
2952,2.0570797,71,2.3924662
2953,2.0577767,71,2.393466
2954,2.0584737,71,2.3944718
2955,2.0591707,71,2.3954835
2956,2.0598677,71,2.3965008
2957,2.0605647,71,2.3975235
2958,2.0612617,71,2.3985515
2959,2.0619587,71,2.3995846
2960,2.0626557,71,2.4006227
2961,2.0633527,71,2.4016659
2962,2.0640497,71,2.4027139
2963,2.0647467,71,2.4037668
2964,2.0654437,71,2.4048245
2965,2.0661407,71,2.4058872
2966,2.0668377,71,2.4069548
2967,2.0675348,71,2.4080275
2968,2.0682318,71,2.4091053
2969,2.0689288,71,2.4101884
2970,2.0696258,71,2.411277
2971,2.0703228,71,2.4123712
2972,2.0710198,71,2.4134712
2973,2.0717168,71,2.4145774
2974,2.0724138,71,2.41569
2975,2.0731108,71,2.4168093
2976,2.0738078,71,2.4179358
2977,2.0745048,71,2.4190696
2978,2.0752018,71,2.4202114
2979,2.0758988,71,2.4213615
2980,2.0765958,71,2.4225205
2981,2.0772928,71,2.4236887
2982,2.0779898,71,2.4248669
2983,2.0786868,71,2.4260554
2984,2.0793838,71,2.427255
2985,2.0800808,71,2.4284661
2986,2.0807779,71,2.4296895
2987,2.0814749,71,2.4309256
2988,2.0821719,71,2.4321752
2989,2.0828689,71,2.4334387
2990,2.0835659,71,2.4347167
2991,2.0842629,71,2.4360096
2992,2.0849599,71,2.4373179
2993,2.0856569,71,2.4386418
2994,2.0863539,71,2.4399815
2995,2.0870509,71,2.441337
2996,2.0877479,71,2.4427079
2997,2.0884449,71,2.4440939
2998,2.0891419,71,2.445494
2999,2.0898389,71,2.446907
3000,2.0905359,71,2.4483312
3001,2.0912329,71,2.4497641
3002,2.0919299,71,2.4512026
3003,2.0926269,71,2.4526424
3004,2.093324,71,2.4540782
3005,2.094021,71,2.4555033
3006,2.094718,71,2.4569097
3007,2.095415,71,2.4582883
3008,2.096112,71,2.4596298
3009,2.096809,71,2.4609262
3010,2.097506,71,2.4621723
3011,2.098203,71,2.4633671
3012,2.0989,71,2.4645137
3013,2.099597,71,2.4656183
3014,2.100294,71,2.466688
3015,2.100991,71,2.4677304
3016,2.101688,71,2.468752
3017,2.102385,71,2.4697585
3018,2.103082,71,2.4707544
3019,2.103779,71,2.4717435
3020,2.104476,71,2.4727286
3021,2.105173,71,2.4737122
3022,2.10587,71,2.4746961
3023,2.1065671,71,2.4756819
3024,2.1072641,71,2.476671
3025,2.1079611,71,2.4776644
3026,2.1086581,71,2.4786629
3027,2.1093551,71,2.4796674
3028,2.1100521,71,2.4806784
3029,2.1107491,71,2.4816965
3030,2.1114461,71,2.4827221
3031,2.1121431,71,2.4837555
3032,2.1128401,71,2.4847969
3033,2.1135371,71,2.4858464
3034,2.1142341,71,2.4869042
3035,2.1149311,71,2.4879702
3036,2.1156281,71,2.4890443
3037,2.1163251,71,2.4901263
3038,2.1170221,71,2.4912159
3039,2.1177191,71,2.4923127
3040,2.1184161,71,2.4934163
3041,2.1191131,71,2.4945262
3042,2.1198102,71,2.4956416
3043,2.1205072,71,2.4967618
3044,2.1212042,71,2.4978861
3045,2.1219012,71,2.4990136
3046,2.1225982,71,2.5001432
3047,2.1232952,71,2.501274
3048,2.1239922,71,2.5024047
3049,2.1246892,71,2.5035343
3050,2.1253862,71,2.5046614
3051,2.1260832,71,2.5057849
3052,2.1267802,71,2.5069034
3053,2.1274772,71,2.5080156
3054,2.1281742,71,2.5091201
3055,2.1288712,71,2.5102156
3056,2.1295682,71,2.5113007
3057,2.1302652,71,2.5123741
3058,2.1309622,71,2.5134346
3059,2.1316592,71,2.5144808
3060,2.1323563,71,2.5155112
3061,2.1330533,71,2.5165246
3062,2.1337503,71,2.5175192
3063,2.1344473,71,2.518493
3064,2.1351443,71,2.5194432
3065,2.1358413,71,2.5203657
3066,2.1365383,71,2.5212539
3067,2.1372353,71,2.5220965
3068,2.1379323,71,2.5228742
3069,2.1386293,71,2.5235551
3070,2.1393263,71,2.524099
3071,2.1400233,71,2.5244806
3072,2.1407203,71,2.5247147
3073,2.1414173,71,2.5248413
3074,2.1421143,71,2.5248974
3075,2.1428113,71,2.5249081
3076,2.1435083,71,2.5248899
3077,2.1442053,71,2.5248542
3078,2.1449023,71,2.5248096
3079,2.1455994,71,2.5247636
3080,2.1462964,71,2.524723
3081,2.1469934,71,2.5246943
3082,2.1476904,71,2.5246841
3083,2.1483874,71,2.5246991
3084,2.1490844,71,2.5247458
3085,2.1497814,71,2.5248308
3086,2.1504784,71,2.5249602
3087,2.1511754,71,2.5251397
3088,2.1518724,71,2.5253741
3089,2.1525694,71,2.5256672
3090,2.1532664,71,2.5260215
3091,2.1539634,71,2.5264382
3092,2.1546604,71,2.5269171
3093,2.1553574,71,2.5274571
3094,2.1560544,71,2.5280557
3095,2.1567514,71,2.5287102
3096,2.1574484,71,2.5294169
3097,2.1581454,71,2.5301723
3098,2.1588425,71,2.5309724
3099,2.1595395,71,2.5318137
3100,2.1602365,71,2.5326926
3101,2.1609335,71,2.5336057
3102,2.1616305,71,2.53455
3103,2.1623275,71,2.5355226
3104,2.1630245,71,2.536521
3105,2.1637215,71,2.5375428
3106,2.1644185,71,2.5385857
3107,2.1651155,71,2.5396479
3108,2.1658125,71,2.5407274
3109,2.1665095,71,2.5418226
3110,2.1672065,71,2.5429319
3111,2.1679035,71,2.5440539
3112,2.1686005,71,2.5451872
3113,2.1692975,71,2.5463305
3114,2.1699945,71,2.5474825
3115,2.1706915,71,2.5486422
3116,2.1713885,71,2.5498083
3117,2.1720856,71,2.5509798
3118,2.1727826,71,2.5521556
3119,2.1734796,71,2.5533346
3120,2.1741766,71,2.5545158
3121,2.1748736,71,2.5556979
3122,2.1755706,71,2.5568799
3123,2.1762676,71,2.5580606
3124,2.1769646,71,2.5592385
3125,2.1776616,71,2.5604122
3126,2.1783586,71,2.5615799
3127,2.1790556,71,2.5627393
3128,2.1797526,71,2.5638874
3129,2.1804496,71,2.5650201
3130,2.1811466,71,2.5661313
3131,2.1818436,71,2.5672122
3132,2.1825406,71,2.5682504
3133,2.1832376,71,2.5692314
3134,2.1839346,71,2.5701449
3135,2.1846317,71,2.5709936
3136,2.1853287,71,2.5717921
3137,2.1860257,71,2.5725588
3138,2.1867227,71,2.5733088
3139,2.1874197,71,2.5740524
3140,2.1881167,71,2.5747968
3141,2.1888137,71,2.5755465
3142,2.1895107,71,2.5763046
3143,2.1902077,71,2.5770735
3144,2.1909047,71,2.5778549
3145,2.1916017,71,2.5786499
3146,2.1922987,71,2.5794594
3147,2.1929957,71,2.580284
3148,2.1936927,71,2.5811242
3149,2.1943897,71,2.5819802
3150,2.1950867,71,2.5828519
3151,2.1957837,71,2.5837391
3152,2.1964807,71,2.5846416
3153,2.1971777,71,2.5855588
3154,2.1978748,71,2.58649
3155,2.1985718,71,2.5874342
3156,2.1992688,71,2.5883903
3157,2.1999658,71,2.5893571
3158,2.2006628,71,2.5903327
3159,2.2013598,71,2.5913156
3160,2.2020568,71,2.5923033
3161,2.2027538,71,2.5932936
3162,2.2034508,71,2.5942835
3163,2.2041478,71,2.5952698
3164,2.2048448,71,2.5962488
3165,2.2055418,71,2.5972162
3166,2.2062388,71,2.5981674
3167,2.2069358,71,2.5990972
3168,2.2076328,71,2.6000001
3169,2.2083298,71,2.6008703
3170,2.2090268,71,2.601702
3171,2.2097238,71,2.6024892
3172,2.2104208,71,2.6032268
3173,2.2111179,71,2.6039096
3174,2.2118149,71,2.6045337
3175,2.2125119,71,2.6050954
3176,2.2132089,71,2.6055922
3177,2.2139059,71,2.6060219
3178,2.2146029,71,2.6063832
3179,2.2152999,71,2.6066753
3180,2.2159969,71,2.6068982
3181,2.2166939,71,2.6070524
3182,2.2173909,71,2.6071388
3183,2.2180879,71,2.6071592
3184,2.2187849,71,2.6071156
3185,2.2194819,71,2.6070104
3186,2.2201789,71,2.6068467
3187,2.2208759,71,2.6066275
3188,2.2215729,71,2.6063562
3189,2.2222699,71,2.6060361
3190,2.2229669,71,2.6056706
3191,2.2236639,71,2.6052632
3192,2.224361,71,2.6048171
3193,2.225058,71,2.6043355
3194,2.225755,71,2.6038214
3195,2.226452,71,2.6032778
